orderId,customerId,item,quantity
DC.DAC.DNKL.CD,FCS,"Net bilateral aid flows from DAC donors, Denmark (current US$)",1960
DC.DAC.CECL.CD,FCS,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1960
DC.DAC.DEUL.CD,FCS,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,FCS,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,FCS,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.TOTL.CD,FCS,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,FCS,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,FCS,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.PC.ZS,FCS,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,FCS,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,FCS,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,FCS,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,FCS,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,FCS,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,FCS,Population in the largest city (% of urban population),1960
SP.POP.0014.TO.ZS,FCS,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,FCS,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,FCS,"Population, female (% of total)",1960
SP.POP.TOTL,FCS,"Population, total",1960
SP.RUR.TOTL,FCS,Rural population,1960
SP.RUR.TOTL.ZS,FCS,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,FCS,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,FCS,"Survival to age 65, male (% of cohort)",1960
SP.URB.TOTL,FCS,Urban population,1960
SP.URB.TOTL.IN.ZS,FCS,Urban population (% of total),1960
SP.ADO.TFRT,HPC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,HPC,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,HPC,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,HPC,"Age dependency ratio, young (% of working-age population)",1960
MS.MIL.MPRT.KD,HPC,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,HPC,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,HPC,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,HPC,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,HPC,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,HPC,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,HPC,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,HPC,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,HPC,CO2 emissions from solid fuel consumption (% of total),1960
SP.DYN.CDRT.IN,HPC,"Death rate, crude (per 1,000 people)",1960
NE.EXP.GNFS.ZS,HPC,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.CD,HPC,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,HPC,External balance on goods and services (% of GDP),1960
SP.DYN.TFRT.IN,HPC,"Fertility rate, total (births per woman)",1960
NE.CON.TETC.CD,HPC,"Final consumption expenditure, etc. (current US$)",1960
NY.GDP.MKTP.KD,HPC,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,HPC,GDP at market prices (current US$),1960
NY.GDP.PCAP.KD,HPC,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.CD,HPC,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,HPC,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.CD,HPC,General government final consumption expenditure (current US$),1960
NE.GDI.TOTL.ZS,HPC,Gross capital formation (% of GDP),1960
NY.GDY.TOTL.KD,HPC,Gross domestic income (constant 2005 US$),1960
NY.GDS.TOTL.ZS,HPC,Gross domestic savings (% of GDP),1960
NY.GDS.TOTL.CD,HPC,Gross domestic savings (current US$),1960
NE.DAB.TOTL.CD,HPC,Gross national expenditure (current US$),1960
SH.MED.BEDS.ZS,HPC,"Hospital beds (per 1,000 people)",1960
NE.CON.PRVT.CD,HPC,Household final consumption expenditure (current US$),1960
NE.CON.PETC.ZS,HPC,"Household final consumption expenditure, etc. (% of GDP)",1960
NE.IMP.GNFS.ZS,HPC,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.CD,HPC,Imports of goods and services (current US$),1960
SM.POP.TOTL.ZS,HPC,International migrant stock (% of population),1960
SM.POP.TOTL,HPC,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,HPC,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,HPC,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,HPC,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,HPC,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,HPC,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,HPC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,HPC,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,HPC,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,HPC,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,HPC,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,HPC,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,HPC,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.WR.ZS,HPC,Merchandise exports to developing economies within region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,HPC,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,HPC,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,HPC,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,HPC,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,HPC,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,HPC,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,HPC,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,HPC,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,HPC,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,HPC,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,HPC,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.WR.ZS,HPC,Merchandise imports from developing economies within region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,HPC,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,HPC,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,HPC,Merchandise trade (% of GDP),1960
IT.CEL.SETS,HPC,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,HPC,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,HPC,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,HPC,"Mortality rate, adult, male (per 1,000 male adults)",1960
DC.DAC.BELL.CD,HPC,"Net bilateral aid flows from DAC donors, Belgium (current US$)",1960
DC.DAC.CANL.CD,HPC,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.DNKL.CD,HPC,"Net bilateral aid flows from DAC donors, Denmark (current US$)",1960
DC.DAC.CECL.CD,HPC,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1960
DC.DAC.DEUL.CD,HPC,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,HPC,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,HPC,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.SWEL.CD,HPC,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.TOTL.CD,HPC,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,HPC,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,HPC,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.PC.ZS,HPC,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,HPC,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,HPC,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,HPC,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,HPC,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,HPC,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,HPC,Population in the largest city (% of urban population),1960
EN.URB.MCTY.TL.ZS,HPC,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,HPC,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,HPC,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,HPC,"Population, female (% of total)",1960
SP.POP.TOTL,HPC,"Population, total",1960
SP.RUR.TOTL,HPC,Rural population,1960
SP.RUR.TOTL.ZS,HPC,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,HPC,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,HPC,"Survival to age 65, male (% of cohort)",1960
NE.TRD.GNFS.ZS,HPC,Trade (% of GDP),1960
SP.URB.TOTL,HPC,Urban population,1960
SP.URB.TOTL.IN.ZS,HPC,Urban population (% of total),1960
SP.ADO.TFRT,HIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,HIC,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,HIC,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,HIC,"Age dependency ratio, young (% of working-age population)",1960
EG.USE.COMM.CL.ZS,HIC,Alternative and nuclear energy (% of total energy use),1960
MS.MIL.XPRT.KD,HIC,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,HIC,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,HIC,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,HIC,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,HIC,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,HIC,CO2 emissions (metric tons per capita),1960
EN.CO2.ETOT.ZS,HIC,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",1960
EN.ATM.CO2E.GF.ZS,HIC,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,HIC,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,HIC,CO2 emissions from liquid fuel consumption (kt),1960
EN.CO2.MANF.ZS,HIC,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),1960
EN.CO2.OTHX.ZS,HIC,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",1960
EN.CO2.BLDG.ZS,HIC,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),1960
EN.ATM.CO2E.SF.ZS,HIC,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,HIC,CO2 emissions from solid fuel consumption (kt),1960
EN.CO2.TRAN.ZS,HIC,CO2 emissions from transport (% of total fuel combustion),1960
EN.ATM.CO2E.EG.ZS,HIC,CO2 intensity (kg per kg of oil equivalent energy use),1960
EG.USE.CRNW.ZS,HIC,Combustible renewables and waste (% of total energy),1960
SP.DYN.CDRT.IN,HIC,"Death rate, crude (per 1,000 people)",1960
EG.USE.ELEC.KH.PC,HIC,Electric power consumption (kWh per capita),1960
EG.ELC.LOSS.ZS,HIC,Electric power transmission and distribution losses (% of output),1960
EG.ELC.COAL.ZS,HIC,Electricity production from coal sources (% of total),1960
EG.ELC.HYRO.ZS,HIC,Electricity production from hydroelectric sources (% of total),1960
EG.ELC.NGAS.ZS,HIC,Electricity production from natural gas sources (% of total),1960
EG.ELC.NUCL.ZS,HIC,Electricity production from nuclear sources (% of total),1960
EG.ELC.PETR.ZS,HIC,Electricity production from oil sources (% of total),1960
EG.ELC.FOSL.ZS,HIC,"Electricity production from oil, gas and coal sources (% of total)",1960
EG.ELC.RNWX.ZS,HIC,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1960
EG.ELC.RNWX.KH,HIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",1960
EG.IMP.CONS.ZS,HIC,"Energy imports, net (% of energy use)",1960
EG.USE.PCAP.KG.OE,HIC,Energy use (kg of oil equivalent per capita),1960
NE.EXP.GNFS.ZS,HIC,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.CD,HIC,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,HIC,External balance on goods and services (% of GDP),1960
SP.DYN.TFRT.IN,HIC,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,HIC,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,HIC,Fixed telephone subscriptions (per 100 people),1960
EG.USE.COMM.FO.ZS,HIC,Fossil fuel energy consumption (% of total),1960
NY.GDP.MKTP.KD,HIC,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,HIC,GDP at market prices (current US$),1960
NY.GDP.PCAP.KD,HIC,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.CD,HIC,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,HIC,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.CD,HIC,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.CD,HIC,GNI (current US$),1960
NY.GDY.TOTL.KD,HIC,Gross domestic income (constant 2005 US$),1960
NE.GDI.FTOT.ZS,HIC,Gross fixed capital formation (% of GDP),1960
NE.GDI.FTOT.CD,HIC,Gross fixed capital formation (current US$),1960
NE.DAB.TOTL.CD,HIC,Gross national expenditure (current US$),1960
NE.IMP.GNFS.ZS,HIC,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.CD,HIC,Imports of goods and services (current US$),1960
SM.POP.TOTL.ZS,HIC,International migrant stock (% of population),1960
SM.POP.TOTL,HIC,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,HIC,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,HIC,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,HIC,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,HIC,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,HIC,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,HIC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,HIC,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,HIC,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,HIC,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,HIC,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,HIC,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,HIC,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,HIC,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,HIC,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,HIC,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,HIC,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,HIC,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,HIC,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,HIC,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,HIC,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,HIC,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,HIC,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,HIC,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,HIC,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,HIC,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,HIC,Merchandise trade (% of GDP),1960
IT.CEL.SETS,HIC,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,HIC,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,HIC,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,HIC,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.DYN.IMRT.IN,HIC,"Mortality rate, infant (per 1,000 live births)",1960
SH.DYN.MORT,HIC,"Mortality rate, under-5 (per 1,000)",1960
DC.DAC.AUTL.CD,HIC,"Net bilateral aid flows from DAC donors, Austria (current US$)",1960
DC.DAC.BELL.CD,HIC,"Net bilateral aid flows from DAC donors, Belgium (current US$)",1960
DC.DAC.CANL.CD,HIC,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.DNKL.CD,HIC,"Net bilateral aid flows from DAC donors, Denmark (current US$)",1960
DC.DAC.CECL.CD,HIC,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1960
DC.DAC.FRAL.CD,HIC,"Net bilateral aid flows from DAC donors, France (current US$)",1960
DC.DAC.DEUL.CD,HIC,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,HIC,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,HIC,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.KORL.CD,HIC,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",1960
DC.DAC.NLDL.CD,HIC,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1960
DC.DAC.NORL.CD,HIC,"Net bilateral aid flows from DAC donors, Norway (current US$)",1960
DC.DAC.PRTL.CD,HIC,"Net bilateral aid flows from DAC donors, Portugal (current US$)",1960
DC.DAC.SWEL.CD,HIC,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.CHEL.CD,HIC,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1960
DC.DAC.TOTL.CD,HIC,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,HIC,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,HIC,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.GN.ZS,HIC,Net ODA received (% of GNI),1960
DT.ODA.ODAT.PC.ZS,HIC,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,HIC,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,HIC,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,HIC,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,HIC,Net official development assistance received (current US$),1960
SH.DTH.IMRT,HIC,Number of infant deaths,1960
SH.DTH.MORT,HIC,Number of under-five deaths,1960
SP.POP.65UP.TO.ZS,HIC,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,HIC,Population in the largest city (% of urban population),1960
SP.POP.0014.TO.ZS,HIC,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,HIC,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,HIC,"Population, female (% of total)",1960
SP.POP.TOTL,HIC,"Population, total",1960
BX.PEF.TOTL.CD.WD,HIC,"Portfolio equity, net inflows (BoP, current US$)",1960
SP.RUR.TOTL,HIC,Rural population,1960
SP.RUR.TOTL.ZS,HIC,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,HIC,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,HIC,"Survival to age 65, male (% of cohort)",1960
NE.TRD.GNFS.ZS,HIC,Trade (% of GDP),1960
IP.TMK.TOTL,HIC,"Trademark applications, total",1960
SP.URB.TOTL,HIC,Urban population,1960
SP.URB.TOTL.IN.ZS,HIC,Urban population (% of total),1960
SP.ADO.TFRT,NOC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,NOC,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,NOC,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,NOC,"Age dependency ratio, young (% of working-age population)",1960
MS.MIL.XPRT.KD,NOC,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,NOC,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,NOC,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.GF.ZS,NOC,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,NOC,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.ZS,NOC,CO2 emissions from solid fuel consumption (% of total),1960
SP.DYN.CDRT.IN,NOC,"Death rate, crude (per 1,000 people)",1960
SP.DYN.TFRT.IN,NOC,"Fertility rate, total (births per woman)",1960
SM.POP.TOTL,NOC,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,NOC,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,NOC,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,NOC,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,NOC,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,NOC,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,NOC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,NOC,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,NOC,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,NOC,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,NOC,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,NOC,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,NOC,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,NOC,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,NOC,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,NOC,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,NOC,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,NOC,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,NOC,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,NOC,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,NOC,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,NOC,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,NOC,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,NOC,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,NOC,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,NOC,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,NOC,Merchandise trade (% of GDP),1960
IT.CEL.SETS,NOC,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,NOC,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,NOC,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,NOC,"Mortality rate, adult, male (per 1,000 male adults)",1960
DC.DAC.CANL.CD,NOC,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.DEUL.CD,NOC,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,NOC,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,NOC,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.PRTL.CD,NOC,"Net bilateral aid flows from DAC donors, Portugal (current US$)",1960
DC.DAC.TOTL.CD,NOC,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,NOC,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,NOC,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.PC.ZS,NOC,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,NOC,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,NOC,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,NOC,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,NOC,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,NOC,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,NOC,Population in the largest city (% of urban population),1960
SP.POP.0014.TO.ZS,NOC,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,NOC,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,NOC,"Population, female (% of total)",1960
SP.POP.TOTL,NOC,"Population, total",1960
SP.RUR.TOTL,NOC,Rural population,1960
SP.RUR.TOTL.ZS,NOC,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,NOC,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,NOC,"Survival to age 65, male (% of cohort)",1960
SP.URB.TOTL,NOC,Urban population,1960
SP.URB.TOTL.IN.ZS,NOC,Urban population (% of total),1960
