orderId,customerId,item,quantity
SP.POP.0014.TO.ZS,GHA,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,GHA,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,GHA,"Population, female (% of total)",1960
SP.POP.TOTL,GHA,"Population, total",1960
SP.RUR.TOTL,GHA,Rural population,1960
SP.RUR.TOTL.ZS,GHA,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,GHA,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,GHA,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,GHA,"Survival to age 65, male (% of cohort)",1960
FI.RES.TOTL.CD,GHA,"Total reserves (includes gold, current US$)",1960
FI.RES.XGLD.CD,GHA,Total reserves minus gold (current US$),1960
NE.TRD.GNFS.ZS,GHA,Trade (% of GDP),1960
SP.URB.TOTL,GHA,Urban population,1960
SP.URB.TOTL.IN.ZS,GHA,Urban population (% of total),1960
SP.URB.GROW,GHA,Urban population growth (annual %),1960
SP.ADO.TFRT,GRC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,GRC,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,GRC,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,GRC,"Age dependency ratio, young (% of working-age population)",1960
EG.USE.COMM.CL.ZS,GRC,Alternative and nuclear energy (% of total energy use),1960
MS.MIL.MPRT.KD,GRC,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,GRC,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,GRC,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,GRC,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,GRC,CO2 emissions (metric tons per capita),1960
EN.CO2.ETOT.ZS,GRC,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",1960
EN.ATM.CO2E.GF.ZS,GRC,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,GRC,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,GRC,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,GRC,CO2 emissions from liquid fuel consumption (kt),1960
EN.CO2.MANF.ZS,GRC,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),1960
EN.CO2.OTHX.ZS,GRC,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",1960
EN.CO2.BLDG.ZS,GRC,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),1960
EN.ATM.CO2E.SF.ZS,GRC,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,GRC,CO2 emissions from solid fuel consumption (kt),1960
EN.CO2.TRAN.ZS,GRC,CO2 emissions from transport (% of total fuel combustion),1960
EN.ATM.CO2E.EG.ZS,GRC,CO2 intensity (kg per kg of oil equivalent energy use),1960
EG.USE.CRNW.ZS,GRC,Combustible renewables and waste (% of total energy),1960
FP.CPI.TOTL,GRC,Consumer price index (2010 = 100),1960
SP.DYN.CDRT.IN,GRC,"Death rate, crude (per 1,000 people)",1960
PA.NUS.ATLS,GRC,DEC alternative conversion factor (LCU per US$),1960
EG.USE.ELEC.KH.PC,GRC,Electric power consumption (kWh per capita),1960
EG.ELC.LOSS.ZS,GRC,Electric power transmission and distribution losses (% of output),1960
EG.ELC.COAL.ZS,GRC,Electricity production from coal sources (% of total),1960
EG.ELC.HYRO.ZS,GRC,Electricity production from hydroelectric sources (% of total),1960
EG.ELC.NGAS.ZS,GRC,Electricity production from natural gas sources (% of total),1960
EG.ELC.NUCL.ZS,GRC,Electricity production from nuclear sources (% of total),1960
EG.ELC.PETR.ZS,GRC,Electricity production from oil sources (% of total),1960
EG.ELC.FOSL.ZS,GRC,"Electricity production from oil, gas and coal sources (% of total)",1960
EG.ELC.RNWX.ZS,GRC,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1960
EG.ELC.RNWX.KH,GRC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",1960
EG.IMP.CONS.ZS,GRC,"Energy imports, net (% of energy use)",1960
EG.USE.PCAP.KG.OE,GRC,Energy use (kg of oil equivalent per capita),1960
NY.EXP.CAPM.KN,GRC,Exports as a capacity to import (constant LCU),1960
NE.EXP.GNFS.ZS,GRC,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.KD,GRC,Exports of goods and services (constant 2005 US$),1960
NE.EXP.GNFS.KN,GRC,Exports of goods and services (constant LCU),1960
NE.EXP.GNFS.CN,GRC,Exports of goods and services (current LCU),1960
NE.EXP.GNFS.CD,GRC,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,GRC,External balance on goods and services (% of GDP),1960
NE.RSB.GNFS.KN,GRC,External balance on goods and services (constant LCU),1960
NE.RSB.GNFS.CN,GRC,External balance on goods and services (current LCU),1960
NE.RSB.GNFS.CD,GRC,External balance on goods and services (current US$),1960
SP.DYN.TFRT.IN,GRC,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,GRC,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,GRC,Fixed telephone subscriptions (per 100 people),1960
EG.USE.COMM.FO.ZS,GRC,Fossil fuel energy consumption (% of total),1960
NY.GDP.MKTP.KN,GRC,GDP (constant LCU),1960
NY.GDP.MKTP.CN,GRC,GDP (current LCU),1960
NY.GDP.MKTP.KD,GRC,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,GRC,GDP at market prices (current US$),1960
NY.GDP.DEFL.ZS,GRC,GDP deflator (base year varies by country),1960
NY.GDP.PCAP.KD,GRC,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.KN,GRC,GDP per capita (constant LCU),1960
NY.GDP.PCAP.CN,GRC,GDP per capita (current LCU),1960
NY.GDP.PCAP.CD,GRC,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,GRC,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.KD,GRC,General government final consumption expenditure (constant 2005 US$),1960
NE.CON.GOVT.KN,GRC,General government final consumption expenditure (constant LCU),1960
NE.CON.GOVT.CN,GRC,General government final consumption expenditure (current LCU),1960
NE.CON.GOVT.CD,GRC,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.KD,GRC,GNI (constant 2005 US$),1960
NY.GNP.MKTP.KN,GRC,GNI (constant LCU),1960
NY.GNP.MKTP.CN,GRC,GNI (current LCU),1960
NY.GNP.MKTP.CD,GRC,GNI (current US$),1960
NY.GNP.PCAP.KD,GRC,GNI per capita (constant 2005 US$),1960
NY.GNP.PCAP.KN,GRC,GNI per capita (constant LCU),1960
NY.GNP.PCAP.CN,GRC,GNI per capita (current LCU),1960
NY.GDY.TOTL.KD,GRC,Gross domestic income (constant 2005 US$),1960
NY.GDY.TOTL.KN,GRC,Gross domestic income (constant LCU),1960
NE.GDI.FTOT.ZS,GRC,Gross fixed capital formation (% of GDP),1960
NE.GDI.FTOT.KD,GRC,Gross fixed capital formation (constant 2005 US$),1960
NE.GDI.FTOT.KN,GRC,Gross fixed capital formation (constant LCU),1960
NE.GDI.FTOT.CN,GRC,Gross fixed capital formation (current LCU),1960
NE.GDI.FTOT.CD,GRC,Gross fixed capital formation (current US$),1960
NE.DAB.TOTL.KD,GRC,Gross national expenditure (constant 2005 US$),1960
NE.DAB.TOTL.KN,GRC,Gross national expenditure (constant LCU),1960
NE.DAB.TOTL.CN,GRC,Gross national expenditure (current LCU),1960
NE.DAB.TOTL.CD,GRC,Gross national expenditure (current US$),1960
NE.DAB.DEFL.ZS,GRC,Gross national expenditure deflator (base year varies by country),1960
SH.MED.BEDS.ZS,GRC,"Hospital beds (per 1,000 people)",1960
NE.IMP.GNFS.ZS,GRC,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.KD,GRC,Imports of goods and services (constant 2005 US$),1960
NE.IMP.GNFS.KN,GRC,Imports of goods and services (constant LCU),1960
NE.IMP.GNFS.CN,GRC,Imports of goods and services (current LCU),1960
NE.IMP.GNFS.CD,GRC,Imports of goods and services (current US$),1960
SM.POP.TOTL.ZS,GRC,International migrant stock (% of population),1960
SM.POP.TOTL,GRC,"International migrant stock, total",1960
FR.INR.LEND,GRC,Lending interest rate (%),1960
SP.DYN.LE00.FE.IN,GRC,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,GRC,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,GRC,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,GRC,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,GRC,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,GRC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,GRC,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,GRC,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,GRC,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,GRC,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,GRC,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,GRC,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,GRC,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,GRC,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,GRC,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,GRC,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,GRC,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,GRC,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,GRC,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,GRC,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,GRC,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,GRC,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,GRC,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,GRC,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,GRC,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,GRC,Merchandise trade (% of GDP),1960
IT.CEL.SETS,GRC,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,GRC,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,GRC,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,GRC,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.DYN.IMRT.IN,GRC,"Mortality rate, infant (per 1,000 live births)",1960
SH.DYN.MORT,GRC,"Mortality rate, under-5 (per 1,000)",1960
NY.TRF.NCTR.KN,GRC,Net current transfers from abroad (constant LCU),1960
NY.GSR.NFCY.CN,GRC,Net income from abroad (current LCU),1960
NY.GSR.NFCY.CD,GRC,Net income from abroad (current US$),1960
SH.DTH.IMRT,GRC,Number of infant deaths,1960
SH.DTH.MORT,GRC,Number of under-five deaths,1960
PA.NUS.FCRF,GRC,"Official exchange rate (LCU per US$, period average)",1960
IP.PAT.NRES,GRC,"Patent applications, nonresidents",1960
IP.PAT.RESD,GRC,"Patent applications, residents",1960
SH.MED.PHYS.ZS,GRC,"Physicians (per 1,000 people)",1960
SP.POP.65UP.TO.ZS,GRC,Population ages 65 and above (% of total),1960
SP.POP.GROW,GRC,Population growth (annual %),1960
EN.URB.LCTY,GRC,Population in largest city,1960
EN.URB.LCTY.UR.ZS,GRC,Population in the largest city (% of urban population),1960
EN.URB.MCTY,GRC,Population in urban agglomerations of more than 1 million,1960
EN.URB.MCTY.TL.ZS,GRC,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,GRC,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,GRC,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,GRC,"Population, female (% of total)",1960
SP.POP.TOTL,GRC,"Population, total",1960
SP.RUR.TOTL,GRC,Rural population,1960
SP.RUR.TOTL.ZS,GRC,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,GRC,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,GRC,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,GRC,"Survival to age 65, male (% of cohort)",1960
NY.TTF.GNFS.KN,GRC,Terms of trade adjustment (constant LCU),1960
FI.RES.TOTL.CD,GRC,"Total reserves (includes gold, current US$)",1960
FI.RES.XGLD.CD,GRC,Total reserves minus gold (current US$),1960
NE.TRD.GNFS.ZS,GRC,Trade (% of GDP),1960
IP.TMK.NRES,GRC,"Trademark applications, direct nonresident",1960
IP.TMK.RESD,GRC,"Trademark applications, direct resident",1960
IP.TMK.TOTL,GRC,"Trademark applications, total",1960
SP.URB.TOTL,GRC,Urban population,1960
SP.URB.TOTL.IN.ZS,GRC,Urban population (% of total),1960
SP.URB.GROW,GRC,Urban population growth (annual %),1960
EN.ATM.CO2E.KT,GRL,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,GRL,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,GRL,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,GRL,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,GRL,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,GRL,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,GRL,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,GRL,CO2 emissions from solid fuel consumption (kt),1960
SM.POP.TOTL.ZS,GRL,International migrant stock (% of population),1960
SM.POP.TOTL,GRL,"International migrant stock, total",1960
IT.CEL.SETS,GRL,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,GRL,Mobile cellular subscriptions (per 100 people),1960
SH.MED.PHYS.ZS,GRL,"Physicians (per 1,000 people)",1960
SP.POP.GROW,GRL,Population growth (annual %),1960
SP.POP.TOTL,GRL,"Population, total",1960
SP.RUR.TOTL,GRL,Rural population,1960
SP.RUR.TOTL.ZS,GRL,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,GRL,Rural population growth (annual %),1960
SP.URB.TOTL,GRL,Urban population,1960
SP.URB.TOTL.IN.ZS,GRL,Urban population (% of total),1960
SP.URB.GROW,GRL,Urban population growth (annual %),1960
SP.ADO.TFRT,GRD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,GRD,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,GRD,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,GRD,"Age dependency ratio, young (% of working-age population)",1960
SP.DYN.CBRT.IN,GRD,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KT,GRD,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,GRD,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,GRD,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,GRD,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,GRD,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,GRD,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,GRD,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,GRD,CO2 emissions from solid fuel consumption (kt),1960
SP.DYN.CDRT.IN,GRD,"Death rate, crude (per 1,000 people)",1960
PA.NUS.ATLS,GRD,DEC alternative conversion factor (LCU per US$),1960
SP.DYN.TFRT.IN,GRD,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,GRD,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,GRD,Fixed telephone subscriptions (per 100 people),1960
SH.MED.BEDS.ZS,GRD,"Hospital beds (per 1,000 people)",1960
SM.POP.TOTL.ZS,GRD,International migrant stock (% of population),1960
SM.POP.TOTL,GRD,"International migrant stock, total",1960
IT.NET.USER.P2,GRD,Internet users (per 100 people),1960
SP.DYN.LE00.FE.IN,GRD,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,GRD,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,GRD,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,GRD,Merchandise exports (current US$),1960
TM.VAL.MRCH.CD.WT,GRD,Merchandise imports (current US$),1960
IT.CEL.SETS,GRD,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,GRD,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,GRD,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,GRD,"Mortality rate, adult, male (per 1,000 male adults)",1960
PA.NUS.FCRF,GRD,"Official exchange rate (LCU per US$, period average)",1960
SH.MED.PHYS.ZS,GRD,"Physicians (per 1,000 people)",1960
SP.POP.65UP.TO.ZS,GRD,Population ages 65 and above (% of total),1960
SP.POP.GROW,GRD,Population growth (annual %),1960
SP.POP.0014.TO.ZS,GRD,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,GRD,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,GRD,"Population, female (% of total)",1960
SP.POP.TOTL,GRD,"Population, total",1960
SP.RUR.TOTL,GRD,Rural population,1960
SP.RUR.TOTL.ZS,GRD,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,GRD,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,GRD,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,GRD,"Survival to age 65, male (% of cohort)",1960
SP.URB.TOTL,GRD,Urban population,1960
SP.URB.TOTL.IN.ZS,GRD,Urban population (% of total),1960
SP.URB.GROW,GRD,Urban population growth (annual %),1960
SP.ADO.TFRT,GUM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,GUM,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,GUM,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,GUM,"Age dependency ratio, young (% of working-age population)",1960
SP.DYN.CBRT.IN,GUM,"Birth rate, crude (per 1,000 people)",1960
SP.DYN.CDRT.IN,GUM,"Death rate, crude (per 1,000 people)",1960
SP.DYN.TFRT.IN,GUM,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,GUM,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,GUM,Fixed telephone subscriptions (per 100 people),1960
SM.POP.TOTL.ZS,GUM,International migrant stock (% of population),1960
SM.POP.TOTL,GUM,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,GUM,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,GUM,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,GUM,"Life expectancy at birth, total (years)",1960
IT.CEL.SETS,GUM,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,GUM,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,GUM,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,GUM,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.POP.65UP.TO.ZS,GUM,Population ages 65 and above (% of total),1960
SP.POP.GROW,GUM,Population growth (annual %),1960
SP.POP.0014.TO.ZS,GUM,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,GUM,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,GUM,"Population, female (% of total)",1960
SP.POP.TOTL,GUM,"Population, total",1960
SP.RUR.TOTL,GUM,Rural population,1960
SP.RUR.TOTL.ZS,GUM,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,GUM,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,GUM,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,GUM,"Survival to age 65, male (% of cohort)",1960
SP.URB.TOTL,GUM,Urban population,1960
SP.URB.TOTL.IN.ZS,GUM,Urban population (% of total),1960
SP.URB.GROW,GUM,Urban population growth (annual %),1960
SP.ADO.TFRT,GTM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,GTM,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,GTM,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,GTM,"Age dependency ratio, young (% of working-age population)",1960
MS.MIL.MPRT.KD,GTM,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,GTM,"Birth rate, crude (per 1,000 people)",1960
NE.GDI.STKB.KN,GTM,Changes in inventories (constant LCU),1960
NE.GDI.STKB.CN,GTM,Changes in inventories (current LCU),1960
NE.GDI.STKB.CD,GTM,Changes in inventories (current US$),1960
EN.ATM.CO2E.KD.GD,GTM,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,GTM,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,GTM,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,GTM,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,GTM,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,GTM,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,GTM,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,GTM,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,GTM,CO2 emissions from solid fuel consumption (kt),1960
FP.CPI.TOTL,GTM,Consumer price index (2010 = 100),1960
SP.DYN.CDRT.IN,GTM,"Death rate, crude (per 1,000 people)",1960
PA.NUS.ATLS,GTM,DEC alternative conversion factor (LCU per US$),1960
NY.GDP.DISC.KN,GTM,Discrepancy in expenditure estimate of GDP (constant LCU),1960
NY.GDP.DISC.CN,GTM,Discrepancy in expenditure estimate of GDP (current LCU),1960
NY.EXP.CAPM.KN,GTM,Exports as a capacity to import (constant LCU),1960
NE.EXP.GNFS.ZS,GTM,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.KD,GTM,Exports of goods and services (constant 2005 US$),1960
NE.EXP.GNFS.KN,GTM,Exports of goods and services (constant LCU),1960
NE.EXP.GNFS.CN,GTM,Exports of goods and services (current LCU),1960
NE.EXP.GNFS.CD,GTM,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,GTM,External balance on goods and services (% of GDP),1960
NE.RSB.GNFS.KN,GTM,External balance on goods and services (constant LCU),1960
NE.RSB.GNFS.CN,GTM,External balance on goods and services (current LCU),1960
NE.RSB.GNFS.CD,GTM,External balance on goods and services (current US$),1960
SP.DYN.TFRT.IN,GTM,"Fertility rate, total (births per woman)",1960
NE.CON.TOTL.KD,GTM,Final consumption expenditure (constant 2005 US$),1960
NE.CON.TOTL.KN,GTM,Final consumption expenditure (constant LCU),1960
NE.CON.TOTL.CN,GTM,Final consumption expenditure (current LCU),1960
NE.CON.TOTL.CD,GTM,Final consumption expenditure (current US$),1960
NE.CON.TETC.ZS,GTM,"Final consumption expenditure, etc. (% of GDP)",1960
NE.CON.TETC.KD,GTM,"Final consumption expenditure, etc. (constant 2005 US$)",1960
NE.CON.TETC.KN,GTM,"Final consumption expenditure, etc. (constant LCU)",1960
NE.CON.TETC.CN,GTM,"Final consumption expenditure, etc. (current LCU)",1960
NE.CON.TETC.CD,GTM,"Final consumption expenditure, etc. (current US$)",1960
IT.MLT.MAIN,GTM,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,GTM,Fixed telephone subscriptions (per 100 people),1960
NY.GDP.MKTP.KN,GTM,GDP (constant LCU),1960
NY.GDP.MKTP.CN,GTM,GDP (current LCU),1960
NY.GDP.MKTP.KD,GTM,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,GTM,GDP at market prices (current US$),1960
NY.GDP.DEFL.ZS,GTM,GDP deflator (base year varies by country),1960
NY.GDP.PCAP.KD,GTM,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.KN,GTM,GDP per capita (constant LCU),1960
NY.GDP.PCAP.CN,GTM,GDP per capita (current LCU),1960
NY.GDP.PCAP.CD,GTM,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,GTM,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.KD,GTM,General government final consumption expenditure (constant 2005 US$),1960
NE.CON.GOVT.KN,GTM,General government final consumption expenditure (constant LCU),1960
NE.CON.GOVT.CN,GTM,General government final consumption expenditure (current LCU),1960
NE.CON.GOVT.CD,GTM,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.KD,GTM,GNI (constant 2005 US$),1960
NY.GNP.MKTP.KN,GTM,GNI (constant LCU),1960
NY.GNP.MKTP.CN,GTM,GNI (current LCU),1960
NY.GNP.MKTP.CD,GTM,GNI (current US$),1960
NY.GNP.PCAP.KD,GTM,GNI per capita (constant 2005 US$),1960
NY.GNP.PCAP.KN,GTM,GNI per capita (constant LCU),1960
NY.GNP.PCAP.CN,GTM,GNI per capita (current LCU),1960
NE.GDI.TOTL.ZS,GTM,Gross capital formation (% of GDP),1960
NE.GDI.TOTL.KD,GTM,Gross capital formation (constant 2005 US$),1960
NE.GDI.TOTL.KN,GTM,Gross capital formation (constant LCU),1960
NE.GDI.TOTL.CN,GTM,Gross capital formation (current LCU),1960
NE.GDI.TOTL.CD,GTM,Gross capital formation (current US$),1960
NY.GDY.TOTL.KD,GTM,Gross domestic income (constant 2005 US$),1960
NY.GDY.TOTL.KN,GTM,Gross domestic income (constant LCU),1960
NY.GDS.TOTL.ZS,GTM,Gross domestic savings (% of GDP),1960
NY.GDS.TOTL.CN,GTM,Gross domestic savings (current LCU),1960
NY.GDS.TOTL.CD,GTM,Gross domestic savings (current US$),1960
NE.GDI.FTOT.ZS,GTM,Gross fixed capital formation (% of GDP),1960
NE.GDI.FTOT.KD,GTM,Gross fixed capital formation (constant 2005 US$),1960
NE.GDI.FTOT.KN,GTM,Gross fixed capital formation (constant LCU),1960
NE.GDI.FTOT.CN,GTM,Gross fixed capital formation (current LCU),1960
NE.GDI.FTOT.CD,GTM,Gross fixed capital formation (current US$),1960
NE.DAB.TOTL.ZS,GTM,Gross national expenditure (% of GDP),1960
NE.DAB.TOTL.KD,GTM,Gross national expenditure (constant 2005 US$),1960
NE.DAB.TOTL.KN,GTM,Gross national expenditure (constant LCU),1960
NE.DAB.TOTL.CN,GTM,Gross national expenditure (current LCU),1960
NE.DAB.TOTL.CD,GTM,Gross national expenditure (current US$),1960
NE.DAB.DEFL.ZS,GTM,Gross national expenditure deflator (base year varies by country),1960
SH.MED.BEDS.ZS,GTM,"Hospital beds (per 1,000 people)",1960
